,Average MSE
0,3.7494993209838867
1,2.366677631934484
2,2.144994020462036
3,2.097674712538719
4,2.072814181447029
5,2.0516551037629447
6,2.026918426156044
7,2.0023124466339746
8,1.9794506132602692
9,1.9484463781118393
10,1.9259127080440521
11,1.910157322883606
12,1.882485215862592
13,1.856988285978635
14,1.8398375908533733
15,1.8128882596890132
16,1.7966347138086955
17,1.7752779871225357
18,1.7563588470220566
19,1.7329195390144985
