,Average MSE
0,2.980151484409968
1,2.1695128679275513
2,2.1246645599603653
3,2.1024381816387177
4,2.0833245714505515
5,2.0589264730612435
6,2.035134037335714
7,2.0046833405892053
8,1.9777905891338985
9,1.9338985532522202
10,1.8912652730941772
11,1.8589655210574467
12,1.8011774470408757
13,1.7660605907440186
14,1.7137710104386012
15,1.6673685560623805
16,1.6187348067760468
17,1.5735653390487034
18,1.5195961346228917
19,1.4625949164231618
