,Average MSE
0,4.2778003215789795
1,4.218162775039673
2,4.116711934407552
3,3.9545253912607827
4,3.693201025327047
5,3.274854858716329
6,2.7095553477605185
7,2.3004050652186074
8,2.216076056162516
9,2.169978380203247
10,2.115468899408976
11,2.116721192995707
12,2.1094151735305786
13,2.1042854388554892
14,2.0950072209040322
15,2.098328789075216
16,2.102032939592997
17,2.0920783281326294
18,2.0909118254979453
19,2.08968718846639
