,Average MSE
0,4.150711536407471
1,3.0664437115192413
2,2.1690002580483756
3,2.1127452900012336
4,2.1064655979474387
5,2.1025129506985345
6,2.1021299759546914
7,2.108709509174029
8,2.093653912345568
9,2.10469613969326
10,2.0993291487296424
11,2.095906133453051
12,2.1025427182515464
13,2.1042185525099435
14,2.094742640852928
15,2.1010793993870416
16,2.1049719204505286
17,2.0972870687643685
18,2.099435771505038
19,2.0962014943361282
