,Average MSE
0,4.262218693892161
1,4.136125286420186
2,3.9241590996583304
3,3.6239143113295236
4,3.2563860515753427
5,2.8908760845661163
6,2.589669793844223
7,2.377116103967031
8,2.2563352982203164
9,2.1940694004297256
10,2.15499975780646
11,2.1387577652931213
12,2.119948168595632
13,2.120435352126757
14,2.117335925499598
15,2.114738022287687
16,2.104876463611921
17,2.1086381375789642
18,2.095075875520706
19,2.103158632914225
