,Average MSE
0,4.21031912167867
1,3.930233677228292
2,3.4981324275334678
3,2.945442001024882
4,2.460237741470337
5,2.2595525979995728
6,2.198690493901571
7,2.1586221853892007
8,2.1320114533106485
9,2.0992510318756104
10,2.0794063806533813
11,2.0726218223571777
12,2.0595024824142456
13,2.0382136901219687
14,2.0310044487317405
15,2.0178069869677224
16,2.00813227891922
17,1.9990440011024475
18,1.992553969224294
19,1.9813557068506877
