,Average MSE
0,4.28510308265686
1,4.2346382935841875
2,4.169513463973999
3,4.03768773873647
4,3.7706971565882363
5,3.2600433031717935
6,2.574102799097697
7,2.335199991861979
8,2.250267585118612
9,2.17505677541097
10,2.1614256699879966
11,2.1437364419301352
12,2.134276866912842
13,2.118859052658081
14,2.117464264233907
15,2.1066940228144326
16,2.1155616442362466
17,2.11122989654541
18,2.1032013098398843
19,2.1100350618362427
