,Average MSE
0,3.8154922127723694
1,2.2830803096294403
2,2.125539710124334
3,2.1164461374282837
4,2.107011005282402
5,2.105521952112516
6,2.1037607938051224
7,2.1000644266605377
8,2.099760780731837
9,2.0865792433420816
10,2.101326654354731
11,2.090952863295873
12,2.0894092669089637
13,2.0834505409002304
14,2.077836588025093
15,2.0713938772678375
16,2.077700192729632
17,2.071365272005399
18,2.053886835773786
19,2.048322652777036
