,Average MSE
0,3.5692732532819114
1,2.1871455311775208
2,2.1229402919610343
3,2.115056097507477
4,2.112853462497393
5,2.110090727607409
6,2.107795233527819
7,2.113982001940409
8,2.108407124876976
9,2.1063449382781982
10,2.101490800579389
11,2.1111263036727905
12,2.0993075917164483
13,2.104403018951416
14,2.1061688413222632
15,2.10945817331473
16,2.101964165767034
17,2.105309247970581
18,2.107748513420423
19,2.1034922947486243
